row_norm,k_graph,alpha,conf_threshold,mean_macro_f1,mean_acc,mean_conf_assigned,pct_assigned
robust,20,0.2,0.8,0.14651110370928452,0.2714446904081325,0.955973560687713,0.6432701988749071
robust,20,0.3,0.5,0.14157805170368312,0.26900373960325824,0.8322234898568893,0.933466648860778
robust,20,0.3,0.6,0.14157805170368312,0.26900373960325824,0.892707684690794,0.7739742142827639
robust,20,0.3,0.7,0.14157805170368312,0.26900373960325824,0.9235562178959532,0.6867282217417245
robust,20,0.3,0.8,0.14157805170368312,0.26900373960325824,0.9476681925838801,0.602186691094469
robust,20,0.5,0.5,0.13880766901051056,0.25958219604977545,0.8047297244932324,0.8931515653077532
robust,20,0.5,0.6,0.13880766901051056,0.25958219604977545,0.866876045352048,0.7228326436188638
robust,20,0.5,0.7,0.13880766901051056,0.25958219604977545,0.9043155216188983,0.6179086061440229
robust,20,0.5,0.8,0.13880766901051056,0.25958219604977545,0.935663091733209,0.5132279512238841
robust,20,0.7,0.5,0.13867628711478702,0.26194416385480024,0.7722533025340367,0.8374308744327412
robust,20,0.7,0.6,0.13867628711478702,0.26194416385480024,0.8401441550989799,0.6461069745390736
robust,20,0.7,0.7,0.13867628711478702,0.26194416385480024,0.8827048798988342,0.529184373836057
